gb_id,title_word_count,has_subtitle,is_series,log_pages,pub_decade,genre_fiction,genre_fantasy,genre_romance,genre_contemporary,genre_young_adult,genre_mystery,genre_thriller,genre_historical_fiction,genre_nonfiction,genre_classics,genre_crime,genre_suspense,genre_science_fiction,genre_paranormal,genre_chick_lit,genre_horror,genre_biography,genre_history,genre_books,genre_memoir,genre_count,author_prior_nyt_count,years_since_last_pub,is_debut,num_credits,has_multiple_credits,description_word_count
4075,1,False,True,6.1779441140506,2010,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,5,0,,True,2,True,105
4076,4,False,False,5.54907608489522,2000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,4,0,,True,1,False,362
4077,2,False,False,5.41610040220442,2000,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,0,3.0,False,1,False,155
4078,8,False,True,,2000,True,False,False,False,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,6,0,0.0,False,1,False,180
4079,3,False,True,6.516193076042964,2000,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,5,0,,True,1,False,186
4080,2,False,True,6.023447592961033,2010,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,0,,True,2,True,207
4081,10,True,False,5.752572638825633,2000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,5,0,,True,3,True,110
4082,4,False,False,6.126869184114185,2000,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3,4,3.0,False,2,True,189
4085,2,False,True,5.564520407322694,2010,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,0,1.0,False,1,False,269
4086,4,False,True,5.723585101952381,1980,True,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,5,0,1.0,False,1,False,169
4087,5,False,False,5.730099782973574,2000,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,4,0,2.0,False,1,False,227
4088,1,False,False,7.029087564149662,2000,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,5,0,,True,1,False,168
4089,1,False,False,5.918893854273146,1990,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0,1.0,False,1,False,172
4090,11,False,False,4.882801922586371,2010,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3,0,,True,2,True,107
4091,2,False,True,6.042632833682381,2000,True,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,5,8,0.0,False,1,False,276
4092,3,False,False,5.645446897643238,2000,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,4,2,1.0,False,1,False,49
4093,2,False,True,5.342334251964811,2000,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,5,0,1.0,False,1,False,82
4094,6,False,False,5.44673737166631,1960,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,5,0,3.0,False,1,False,91
4095,3,False,False,4.574710978503383,2000,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,4,0,,True,2,True,97
4096,2,False,False,5.605802066295998,1980,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,5,1,3.0,False,1,False,78
4097,2,False,True,5.60947179518496,2000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,5,0,3.0,False,1,False,130
4098,3,False,True,5.8888779583328805,2000,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,4,0,,True,2,True,34
4099,3,False,False,5.556828061699537,2000,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3,0,,True,2,True,161
4100,6,True,False,5.594711379601839,1990,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,0,,True,6,True,65
4101,4,False,True,6.240275845170769,2000,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,4,0,,True,1,False,126
4102,5,True,False,2.302585092994046,1980,True,True,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,False,7,0,,True,2,True,46
4103,3,False,True,5.111987788356544,1930,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,3,0,,True,2,True,75
4104,5,False,False,5.799092654460526,1990,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,4,0,,True,1,False,98
4105,10,True,False,6.0063531596017325,2010,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,3,0,,True,3,True,117
4106,3,False,True,5.081404364984463,1990,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0,2.0,False,1,False,136
4107,2,False,False,5.918893854273146,1960,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,5,0,,True,1,False,166
4108,3,False,True,6.300785794663244,2010,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3,3,2.0,False,1,False,171
4109,4,False,True,,1980,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,4,0,,True,1,False,155
4110,4,False,True,5.616771097666572,1970,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,0,2.0,False,1,False,114
4111,16,True,False,6.0330862217988015,2010,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,5,0,5.0,False,1,False,361
4113,3,False,False,6.338594078203183,2010,True,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,6,0,5.0,False,1,False,170
4114,1,False,True,6.240275845170769,2010,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,4,3,1.0,False,1,False,285
4115,3,False,False,5.8888779583328805,2010,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3,0,4.0,False,1,False,96
4116,1,False,True,6.025865973825314,1990,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,6,0,,True,2,True,48
4117,4,False,False,6.240275845170769,1980,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3,1,4.0,False,1,False,140
4118,1,False,True,5.988961416889864,2010,True,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,5,1,1.0,False,1,False,157
4119,2,False,True,5.945420608606575,2000,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,6,0,1.0,False,2,True,38
4120,3,False,False,5.993961427306569,2000,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,0,3.0,False,1,False,299
4121,3,False,True,5.755742213586912,2000,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,0,1.0,False,1,False,74
4122,2,False,True,6.208590026096629,1990,True,False,False,False,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,6,0,2.0,False,1,False,98
4123,3,False,True,5.968707559985366,2010,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3,1,1.0,False,1,False,134
4124,3,False,True,6.077642243349034,1980,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,0,0.0,False,1,False,54
4125,3,False,True,4.574710978503383,2000,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,5,0,,True,3,True,97
4126,3,False,False,6.0330862217988015,1970,True,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,5,0,9.0,False,1,False,54
4127,4,False,True,5.910796644040527,2000,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,3,0,0.0,False,1,False,202
4128,3,False,False,5.771441123130016,1990,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,4,0,1.0,False,1,False,205
4129,1,False,True,5.58724865840025,2010,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,4,0,0.0,False,1,False,135
4130,4,False,True,5.560681631015528,1950,True,False,False,False,False,True,True,False,False,True,True,True,False,False,False,False,False,False,False,False,6,0,1.0,False,1,False,172
4131,3,False,False,5.87493073085203,1990,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0,,True,1,False,97
4132,2,False,True,5.793013608384144,2010,True,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,5,0,1.0,False,1,False,147
4133,1,False,True,5.860786223465865,2010,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,4,0,1.0,False,1,False,126
4134,7,False,True,5.54907608489522,2000,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,1,0.0,False,1,False,366
4135,8,True,False,5.7899601708972535,1980,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,4,0,,True,2,True,337
4136,1,False,True,5.666426688112432,2010,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,0,,True,1,False,189
4137,3,False,False,5.723585101952381,2010,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2,3,4.0,False,1,False,216
4138,2,False,True,6.8679744089702925,2000,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0,0.0,False,1,False,59
4139,2,False,True,5.780743515792329,2010,True,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,5,0,,True,1,False,172
4140,1,False,True,6.054439346269371,2010,True,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,5,0,1.0,False,1,False,132
4141,9,True,True,5.1298987149230735,2000,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,5,0,,True,4,True,58
4142,3,False,False,3.5553480614894135,2000,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,0,,True,2,True,68
4143,5,False,False,5.666426688112432,2000,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,0,2.0,False,1,False,162
4144,1,False,True,5.993961427306569,1990,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,0,1.0,False,2,True,82
4145,4,False,False,6.0330862217988015,1990,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,5,0,1.0,False,1,False,216
4146,1,False,True,5.780743515792329,2000,True,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,5,0,5.0,False,1,False,213
4147,4,False,True,6.0330862217988015,2000,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,0,2.0,False,1,False,162
4149,1,False,False,6.052089168924417,2010,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,6,0,,True,2,True,82
4150,6,False,False,5.62040086571715,1940,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,3,0,,True,3,True,56
4151,3,False,True,5.5254529391317835,1960,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,4,0,,True,1,False,73
4152,1,False,True,5.820082930352362,2010,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,4,0,1.0,False,1,False,79
4153,4,False,True,6.194405391104672,1990,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,3,0,3.0,False,1,False,62
4154,3,False,True,5.918893854273146,2010,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3,0,1.0,False,1,False,177
4155,2,False,True,5.420534999272286,2000,True,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,5,1,1.0,False,1,False,152
4156,2,False,False,7.382746449738912,2000,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,1,0.0,False,1,False,143
4158,2,False,True,5.755742213586912,2000,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,0,0.0,False,1,False,86
4159,3,False,True,5.921578419643816,2000,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3,0,1.0,False,1,False,200
4160,5,False,True,5.7899601708972535,2010,True,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,6,0,1.0,False,1,False,140
4162,7,False,False,5.666426688112432,1960,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,5,0,,True,2,True,127
4163,3,False,True,6.395261598115449,2010,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,1,1.0,False,1,False,229
4164,2,False,False,4.770684624465665,1980,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,4,0,,True,3,True,37
4165,3,False,True,7.117205503164344,2000,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,0,0.0,False,1,False,72
4166,1,False,True,5.869296913133774,2010,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,0,0.0,False,1,False,164
4167,5,False,False,5.407171771460119,1940,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,4,0,,True,2,True,111
4168,1,False,False,6.07073772800249,1990,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,3,1,6.0,False,1,False,74
4169,1,False,True,5.568344503761097,2010,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,4,1,6.0,False,1,False,235
4170,4,False,True,6.240275845170769,1990,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,3,0,3.0,False,1,False,53
4171,6,False,False,5.820082930352362,1990,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,4,0,,True,1,False,42
4172,1,False,False,5.877735781779639,2010,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3,0,,True,1,False,139
4173,3,False,True,5.916202062607435,2000,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,4,0,1.0,False,1,False,150
4174,1,False,False,5.746203190540153,1990,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,0,,True,2,True,143
4175,2,False,False,5.71042701737487,1970,True,True,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,7,0,17.0,False,1,False,67
4176,5,False,True,5.963579343618446,2010,True,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,5,11,1.0,False,1,False,206
4177,2,False,True,6.1070228877422545,2010,True,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,5,12,1.0,False,1,False,286
4178,3,False,True,5.8664680569332965,2000,True,True,True,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,7,4,0.0,False,1,False,105
4179,9,True,False,6.385194398997726,1990,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,4,0,,True,2,True,117
4180,2,False,True,5.993961427306569,2010,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,3,0,1.0,False,1,False,159
4181,4,False,False,4.0943445622221,2000,True,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,6,0,,True,4,True,16
4182,1,False,True,5.905361848054571,2010,True,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,6,0,,True,1,False,144
4183,12,False,True,5.5134287461649825,2010,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,0,,True,2,True,178
4184,5,False,True,6.12029741895095,2000,True,True,False,False,False,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False,7,0,1.0,False,2,True,186
4185,2,False,False,5.7899601708972535,2010,True,False,False,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,6,0,,True,1,False,224
4186,2,False,True,6.0330862217988015,2000,True,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,5,1,1.0,False,1,False,209
4187,2,False,True,5.966146739123692,2000,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,6,0,0.0,False,2,True,82
4188,4,False,True,5.730099782973574,2000,True,False,False,False,False,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False,6,0,1.0,False,1,False,194
4189,4,False,False,6.361302477572996,1940,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,5,0,,True,4,True,96
4190,3,False,False,5.424950017481403,2010,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3,0,,True,1,False,202
4191,3,False,False,5.968707559985366,2000,True,False,False,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,6,3,1.0,False,1,False,187
4192,2,False,True,6.035481432524756,2010,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,4,0,1.0,False,1,False,202
4193,5,False,True,5.6131281063880705,1950,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,5,0,,True,2,True,83
4194,1,False,False,5.442417710521793,1980,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,3,0,2.0,False,1,False,98
4195,10,True,False,5.638354669333745,2010,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,4,1,4.0,False,1,False,113
4196,2,False,False,4.394449154672439,1980,True,False,False,False,True,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,6,0,,True,2,True,37
4197,14,True,False,5.545177444479562,2000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,7,0,6.0,False,1,False,144
4198,4,True,True,6.45833828334479,2010,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,0,3.0,False,1,False,150
4200,8,True,False,3.4965075614664802,1960,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,3,0,,True,1,False,79
4201,3,False,True,5.442417710521793,2010,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,4,0,,True,1,False,208
4202,3,False,True,5.111987788356544,1970,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,0,1.0,False,1,False,148
4203,1,False,True,5.953243334287785,2010,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,3,0,1.0,False,1,False,151
4204,1,False,True,5.313205979041787,2010,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,0,,True,1,False,253
4206,6,False,False,6.2166061010848646,2010,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,4,1,12.0,False,1,False,256
4207,2,False,False,5.69035945432406,2010,True,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,5,0,,True,1,False,151
4208,4,False,True,5.855071922202427,2000,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,4,0,1.0,False,1,False,140
4209,3,False,False,5.883322388488279,1950,True,False,False,False,False,True,True,False,False,True,True,True,False,False,False,False,False,False,False,False,6,0,,True,1,False,156
4210,1,False,True,5.176149732573829,1990,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,3,0,10.0,False,1,False,121
4211,1,False,True,5.910796644040527,2010,True,True,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,6,8,1.0,False,1,False,137
4212,9,True,False,5.529429087511423,1990,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,3,0,,True,1,False,110
4213,11,True,False,5.953243334287785,1990,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3,0,,True,2,True,60
4214,2,False,True,5.54907608489522,2010,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,4,0,0.0,False,1,False,162
4215,8,True,False,5.908082938168931,2000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,5,0,,True,1,False,187
4216,4,False,True,6.329720905522696,2000,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,4,0,2.0,False,1,False,128
4217,2,False,True,6.0330862217988015,2010,True,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,5,0,0.0,False,1,False,100
4218,7,True,True,5.41610040220442,2010,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,0,1.0,False,1,False,65
4219,2,False,True,5.950642552587727,2000,True,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,5,0,1.0,False,1,False,161
4220,9,False,False,4.7535901911063645,1990,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,6,0,,True,1,False,97
4221,3,False,False,5.459585514144159,1990,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3,0,,True,1,False,142
4222,7,False,False,6.118097198041348,1930,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,3,0,,True,3,True,148
4223,2,False,False,5.655991810819852,2010,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,4,0,3.0,False,1,False,163
4224,2,False,True,5.955837369464831,2000,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,4,0,2.0,False,1,False,115
4225,2,False,False,6.4692503167957724,2000,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2,0,23.0,False,1,False,72
4226,3,False,True,2.5649493574615367,1990,True,True,False,False,False,True,True,False,False,False,False,True,True,True,False,True,False,False,False,False,8,0,,True,2,True,185
4227,3,False,True,5.8888779583328805,2000,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,4,0,1.0,False,1,False,167
4228,3,False,True,5.82600010738045,2000,True,True,True,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,7,4,0.0,False,1,False,154
4229,2,False,True,6.2422232654551655,1990,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,5,0,2.0,False,1,False,120
4230,3,False,False,6.391917113392602,1990,True,False,True,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,6,5,2.0,False,1,False,132
4231,5,False,True,5.929589143389895,2000,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,4,0,1.0,False,1,False,113
4233,1,False,False,6.042632833682381,2010,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3,0,17.0,False,1,False,240
4234,4,False,True,5.950642552587727,2000,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,0,1.0,False,1,False,146
4235,3,False,True,4.74493212836325,2000,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,0,,True,2,True,57
4236,5,True,False,6.20455776256869,1990,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,2,0,,True,1,False,161
4237,4,False,False,5.68697535633982,1940,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,5,0,,True,1,False,23
4238,4,False,False,5.4638318050256105,2000,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,4,0,,True,1,False,290
4239,3,False,True,5.831882477283517,2000,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,4,1,1.0,False,1,False,127
4240,4,False,False,5.556828061699537,2010,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,3,0,,True,1,False,166
4242,2,False,True,6.175867270105761,2000,True,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,5,4,1.0,False,1,False,240
4243,3,False,False,6.054439346269371,2010,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,9,3.0,False,1,False,146
4245,4,False,False,5.726847747587197,2000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,5,0,,True,1,False,96
4246,4,False,True,6.336825731146441,2000,True,False,False,False,False,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False,6,0,2.0,False,2,True,52
4247,9,True,False,6.1070228877422545,1980,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,5,0,,True,3,True,40
4248,2,False,True,6.0063531596017325,2010,True,False,False,False,False,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False,6,0,1.0,False,2,True,70
4249,8,False,False,5.442417710521793,2010,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,3,0,19.0,False,1,False,201
4250,1,False,True,5.762051382780177,2010,True,True,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,6,0,1.0,False,1,False,149
4251,7,False,False,5.62040086571715,1990,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,4,0,,True,2,True,119
4252,6,True,False,4.976733742420574,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0,,True,1,False,97
4253,3,False,True,5.730099782973574,2010,True,True,False,False,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,7,0,1.0,False,1,False,150
4254,3,False,False,5.476463551931511,2000,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,3,0,1.0,False,2,True,153
4255,2,False,True,5.53338948872752,1990,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,0,1.0,False,1,False,97
4256,2,False,False,6.0014148779611505,1990,True,True,False,False,False,True,True,False,False,False,False,True,True,True,False,True,False,False,False,False,8,11,1.0,False,1,False,193
4257,3,False,False,5.783825182329737,2010,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0,,True,3,True,180
4258,6,True,False,5.272999558563747,2000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,4,0,,True,1,False,82
4260,3,False,True,6.073044534100405,2010,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,4,0,13.0,False,1,False,136
4261,3,False,False,5.41610040220442,1970,True,False,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,5,0,,True,1,False,104
4262,6,False,True,5.840641657373398,2000,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,0,1.0,False,1,False,141
4263,10,True,False,4.941642422609304,2000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,4,0,1.0,False,1,False,131
4264,5,False,False,5.736572297479192,2010,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,4,3,1.0,False,1,False,238
4265,5,False,True,6.654152520183219,1990,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,3,0,6.0,False,1,False,179
4267,4,False,True,5.666426688112432,1950,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,4,0,1.0,False,1,False,118
4268,1,False,False,5.3612921657094255,1970,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,0,,True,2,True,146
4269,3,False,True,5.60947179518496,2000,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,5,0,0.0,False,1,False,169
4270,11,True,False,5.973809611869261,1990,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3,0,,True,1,False,41
